r,1,2,3,4,5,6,7,8,9
3.85183333,-125.2782117,43.47370144,-39.91994259,-115.3268273,-113.6564195,124.0620995,-125.0062966,113.656416,175.4716748
3.85644444,-125.2657132,43.38874143,-39.83481398,-115.3042307,-113.6569965,124.0662451,-124.9977424,113.6569931,175.4775384
3.86105556,-125.2533445,43.30392147,-39.74994648,-115.2819407,-113.6575662,124.0703334,-124.9893033,113.6575629,175.4833213
3.86566667,-125.2411035,43.21924259,-39.66533905,-115.2599537,-113.6581289,124.0743653,-124.9809778,113.6581256,175.4890245
3.87027778,-125.2289886,43.13470581,-39.58099069,-115.2382662,-113.6586844,124.0783413,-124.9727648,113.6586812,175.494649
3.87488889,-125.2169981,43.05031211,-39.49690039,-115.2168746,-113.659233,124.0822622,-124.9646628,113.6592299,175.500196
3.8795,-125.2051306,42.96606246,-39.41306715,-115.1957754,-113.6597747,124.0861286,-124.9566705,113.6597716,175.5056664
3.88411111,-125.1933842,42.88195781,-39.32948995,-115.1749651,-113.6603095,124.0899413,-124.9487866,113.6603066,175.5110613
3.88872222,-125.1817576,42.7979991,-39.24616782,-115.1544402,-113.6608376,124.0937009,-124.9410098,113.6608347,175.5163818
3.89333333,-125.1702491,42.71418724,-39.16309975,-115.1341971,-113.661359,124.0974081,-124.9333388,113.6613562,175.5216289
3.89794444,-125.158857,42.63052313,-39.08028477,-115.1142323,-113.6618738,124.1010635,-124.9257721,113.6618712,175.5268036
3.90255556,-125.1475797,42.54700763,-38.99772189,-115.0945423,-113.6623821,124.1046679,-124.9183086,113.6623796,175.5319069
3.90716667,-125.1364157,42.46364162,-38.91541012,-115.0751236,-113.6628839,124.108222,-124.9109469,113.6628815,175.53694
3.91177778,-125.1253632,42.38042592,-38.83334851,-115.0559726,-113.6633794,124.1117263,-124.9036856,113.6633771,175.5419036
3.91638889,-125.1144207,42.29736135,-38.75153609,-115.0370858,-113.6638687,124.1151817,-124.8965234,113.6638665,175.5467987
3.921,-125.1035866,42.21444873,-38.66997188,-115.0184597,-113.6643517,124.1185887,-124.8894591,113.6643496,175.5516262
3.92561111,-125.0928595,42.13168883,-38.58865493,-115.0000908,-113.6648286,124.1219481,-124.8824912,113.6648266,175.5563869
3.93022222,-125.0822383,42.04908243,-38.50758428,-114.9819756,-113.6652995,124.1252606,-124.8756185,113.6652976,175.5610819
3.93483333,-125.0717215,41.96663027,-38.42675899,-114.9641104,-113.6657644,124.1285267,-124.8688396,113.6657626,175.5657119
3.93944444,-125.0613078,41.88433308,-38.3461781,-114.9464918,-113.6662234,124.1317473,-124.8621533,113.6662218,175.5702779
3.94405556,-125.0509961,41.80219158,-38.26584068,-114.9291163,-113.6666766,124.134923,-124.8555581,113.6666751,175.5747809
3.94866667,-125.0407848,41.72020647,-38.18574579,-114.9119804,-113.6671241,124.1380544,-124.8490528,113.6671227,175.5792217
3.95327778,-125.0306728,41.63837843,-38.1058925,-114.8950804,-113.6675659,124.1411423,-124.842636,113.6675646,175.5836012
3.95788889,-125.0206587,41.55670811,-38.02627987,-114.8784129,-113.6680022,124.1441874,-124.8363064,113.668001,175.5879202
3.9625,-125.0107412,41.47519618,-37.94690698,-114.8619744,-113.668433,124.1471902,-124.8300627,113.6684319,175.5921796
3.96711111,-125.0009188,41.39384325,-37.86777291,-114.8457614,-113.6688584,124.1501516,-124.8239035,113.6688573,175.5963801
3.97172222,-124.9911903,41.31264995,-37.78887675,-114.8297702,-113.6692784,124.1530721,-124.8178276,113.6692775,175.6005226
3.97633333,-124.9815544,41.23161686,-37.71021757,-114.8139975,-113.6696932,124.1559525,-124.8118336,113.6696923,175.6046077
3.98094444,-124.9720101,41.15074458,-37.63179449,-114.7984396,-113.6701029,124.1587934,-124.8059202,113.670102,175.6086364
3.98555556,-124.9625561,41.07003367,-37.55360658,-114.783093,-113.6705074,124.1615956,-124.8000861,113.6705066,175.6126094
3.99016667,-124.9531914,40.98948467,-37.47565295,-114.7679543,-113.6709069,124.1643596,-124.7943299,113.6709062,175.6165275
3.99477778,-124.9439147,40.90909813,-37.3979327,-114.7530199,-113.6713015,124.1670863,-124.7886503,113.6713008,175.6203915
3.99938889,-124.9347249,40.82887455,-37.32044495,-114.7382862,-113.6716913,124.1697762,-124.783046,113.6716905,175.6242021
4.004,-124.9256209,40.74881445,-37.2431888,-114.7237499,-113.6720762,124.17243,-124.7775157,113.6720755,175.6279603
4.00861111,-124.9166015,40.66891832,-37.16616338,-114.7094086,-113.6724565,124.1750482,-124.7720585,113.6724557,175.6316665
4.01322222,-124.9076654,40.58918662,-37.08936779,-114.6952604,-113.672832,124.1776311,-124.7666738,113.6728313,175.6353216
4.01783333,-124.8988116,40.50961981,-37.01280117,-114.681303,-113.673203,124.1801792,-124.7613606,113.6732021,175.6389261
4.02244444,-124.8900387,40.43021834,-36.93646265,-114.6675347,-113.6735693,124.1826927,-124.7561184,113.6735684,175.6424808
4.02705556,-124.8813457,40.35098264,-36.86035135,-114.6539532,-113.6739311,124.1851721,-124.7509462,113.6739302,175.6459862
4.03166667,-124.872732,40.27191312,-36.78446641,-114.6405567,-113.6742884,124.1876178,-124.7458434,113.6742874,175.649443
4.03627778,-124.8641968,40.19301018,-36.70880698,-114.6273429,-113.6746412,124.1900301,-124.7408093,113.6746402,175.6528519
4.04088889,-124.8557395,40.11427421,-36.63337219,-114.6143101,-113.6749896,124.1924093,-124.735843,113.6749885,175.6562135
4.0455,-124.8473593,40.03570558,-36.5581612,-114.601456,-113.6753337,124.1947559,-124.7309438,113.6753325,175.6595285
4.05011111,-124.8390556,39.95730466,-36.48317315,-114.5887788,-113.6756735,124.1970703,-124.7261109,113.6756722,175.6627975
4.05472222,-124.8308277,39.87907178,-36.4084072,-114.5762763,-113.676009,124.1993527,-124.7213436,113.6760076,175.6660212
4.05933333,-124.8226748,39.80100728,-36.33386252,-114.5639465,-113.6763402,124.2016037,-124.7166412,113.6763387,175.6692002
4.06394444,-124.8145963,39.72311147,-36.25953826,-114.5517875,-113.6766673,124.2038235,-124.7120029,113.6766657,175.6723352
4.06855556,-124.8065915,39.64538467,-36.18543359,-114.5397971,-113.6769903,124.2060126,-124.7074279,113.6769885,175.6754269
4.07316667,-124.7986595,39.56782716,-36.11154768,-114.5279734,-113.6773092,124.2081712,-124.7029155,113.6773073,175.6784759
4.07777778,-124.7907996,39.49043922,-36.0378797,-114.5163144,-113.677624,124.2102999,-124.6984649,113.677622,175.6814828
4.08238889,-124.7830106,39.41322113,-35.96442884,-114.504818,-113.6779348,124.2123989,-124.6940754,113.6779327,175.6844483
4.087,-124.7752908,39.33617313,-35.89119428,-114.4934821,-113.6782417,124.2144686,-124.6897462,113.6782394,175.687373
4.09161111,-124.7676386,39.25929546,-35.81817519,-114.4823048,-113.6785447,124.2165095,-124.6854766,113.6785423,175.6902577
4.09622222,-124.7600524,39.18258837,-35.74537078,-114.4712841,-113.6788438,124.2185218,-124.6812658,113.6788412,175.6931029
4.10083333,-124.7525306,39.10605206,-35.67278023,-114.4604178,-113.6791391,124.220506,-124.6771131,113.6791364,175.6959094
4.10544444,-124.7450716,39.02968674,-35.60040273,-114.4497041,-113.6794307,124.2224624,-124.6730176,113.6794278,175.6986776
4.11005556,-124.7376736,38.95349261,-35.5282375,-114.4391408,-113.6797185,124.2243914,-124.6689787,113.6797155,175.7014081
4.11466667,-124.7303352,38.87746984,-35.45628373,-114.428726,-113.6800027,124.2262935,-124.6649956,113.6799994,175.7041013
4.11927778,-124.7230546,38.80161861,-35.38454062,-114.4184575,-113.6802832,124.2281688,-124.6610676,113.6802798,175.7067577
4.12388889,-124.7158302,38.72593908,-35.3130074,-114.4083335,-113.6805601,124.230018,-124.6571938,113.6805566,175.7093776
4.1285,-124.7086602,38.6504314,-35.24168326,-114.3983518,-113.6808336,124.2318412,-124.6533736,113.6808298,175.7119616
4.13311111,-124.7015443,38.57509571,-35.17056744,-114.3885105,-113.6811035,124.2336389,-124.6496062,113.6810996,175.71451
4.13772222,-124.6944846,38.49993212,-35.09965916,-114.3788074,-113.6813699,124.2354114,-124.6458908,113.6813659,175.7170232
4.14233333,-124.6874838,38.42494076,-35.02895762,-114.3692407,-113.681633,124.2371592,-124.6422267,113.6816288,175.7195019
4.14694444,-124.6805444,38.35012174,-34.95846208,-114.3598082,-113.6818927,124.2388826,-124.6386131,113.6818883,175.7219462
4.15155556,-124.6736691,38.27547515,-34.88817175,-114.350508,-113.6821491,124.2405819,-124.6350492,113.6821446,175.7243568
4.15616667,-124.6668604,38.20100107,-34.81808587,-114.3413379,-113.6824022,124.2422577,-124.6315344,113.6823975,175.726734
4.16077778,-124.6601208,38.12669957,-34.74820368,-114.3322961,-113.6826522,124.2439101,-124.6280678,113.6826473,175.7290783
4.16538889,-124.6534529,38.05257073,-34.67852442,-114.3233804,-113.6828989,124.2455397,-124.6246488,113.6828939,175.7313901
4.17,-124.6468593,37.9786146,-34.60904733,-114.3145888,-113.6831425,124.2471467,-124.6212765,113.6831374,175.7336699
4.17461111,-124.6403424,37.90483122,-34.53977167,-114.3059194,-113.6833831,124.2487316,-124.6179502,113.6833777,175.735918
4.17922222,-124.6339049,37.83122063,-34.47069669,-114.2973701,-113.6836206,124.2502947,-124.6146691,113.6836151,175.7381349
4.18383333,-124.6275483,37.75778286,-34.40182164,-114.2889388,-113.6838551,124.2518364,-124.6114326,113.6838495,175.7403212
4.18844444,-124.6212651,37.68451791,-34.33314578,-114.2806235,-113.6840867,124.2533571,-124.6082397,113.6840809,175.7424771
4.19305556,-124.6150428,37.61142581,-34.26466837,-114.2724223,-113.6843153,124.2548572,-124.6050899,113.6843095,175.7446031
4.19766667,-124.6088688,37.53850654,-34.19638867,-114.264333,-113.6845411,124.2563369,-124.6019823,113.6845352,175.7466997
4.20227778,-124.6027305,37.46576011,-34.12830596,-114.2563537,-113.6847642,124.2577968,-124.5989162,113.684758,175.7487674
4.20688889,-124.5966152,37.39318648,-34.0604195,-114.2484829,-113.6849844,124.2592371,-124.5958909,113.6849782,175.7508064
4.2115,-124.5905105,37.32078563,-33.99272857,-114.2407192,-113.6852019,124.2606579,-124.5929062,113.6851956,175.7528172
4.21611111,-124.5844036,37.24855753,-33.92523245,-114.2330617,-113.6854167,124.2620596,-124.5899614,113.6854103,175.7548001
4.22072222,-124.578282,37.17650213,-33.85793042,-114.2255091,-113.6856288,124.2634422,-124.5870563,113.6856223,175.7567555
4.22533333,-124.572133,37.10461938,-33.79082177,-114.2180604,-113.6858382,124.2648061,-124.5841905,113.6858316,175.7586837
4.22994444,-124.565944,37.03290922,-33.72390577,-114.2107143,-113.686045,124.2661514,-124.5813633,113.6860383,175.760585
4.23455556,-124.5597023,36.96137158,-33.65718172,-114.2034698,-113.6862492,124.2674783,-124.5785746,113.6862424,175.76246
4.23916667,-124.5534012,36.89000639,-33.59064892,-114.1963258,-113.6864508,124.268787,-124.5758238,113.686444,175.7643088
4.24377778,-124.5470448,36.81881355,-33.52430665,-114.189281,-113.6866499,124.2700778,-124.5731105,113.686643,175.7661318
4.24838889,-124.5406387,36.74779298,-33.45815423,-114.1823343,-113.6868464,124.2713508,-124.5704343,113.6868394,175.7679295
4.253,-124.5341885,36.67694458,-33.39219095,-114.1754847,-113.6870405,124.2726063,-124.5677948,113.6870334,175.7697021
4.25761111,-124.5276997,36.60626824,-33.32641612,-114.168731,-113.687232,124.2738443,-124.5651915,113.6872249,175.77145
4.26222222,-124.5211779,36.53576385,-33.26082905,-114.1620719,-113.6874212,124.2750653,-124.5626241,113.687414,175.7731736
4.26683333,-124.5146285,36.46543129,-33.19542905,-114.1555065,-113.6876079,124.2762693,-124.5600921,113.6876007,175.7748732
4.27144444,-124.5080572,36.39527043,-33.13021544,-114.1490336,-113.6877922,124.2774565,-124.5575951,113.687785,175.7765491
4.27605556,-124.5014692,36.32528114,-33.06518752,-114.142652,-113.6879741,124.2786273,-124.5551327,113.6879669,175.7782018
4.28066667,-124.494867,36.25546328,-33.00034463,-114.1363606,-113.6881538,124.2797817,-124.5527044,113.6881465,175.7798316
4.28527778,-124.4882497,36.18581669,-32.93568609,-114.1301582,-113.6883311,124.2809199,-124.5503098,113.6883238,175.7814388
4.28988889,-124.4816164,36.11634122,-32.87121123,-114.1240438,-113.6885061,124.2820423,-124.5479485,113.6884988,175.7830238
4.2945,-124.4749662,36.04703671,-32.80691936,-114.1180162,-113.6886789,124.2831489,-124.5456202,113.6886716,175.784587
4.29911111,-124.4682982,35.97790301,-32.74280984,-114.1120742,-113.6888495,124.2842401,-124.5433243,113.6888421,175.7861287
4.30372222,-124.4616114,35.90893992,-32.67888199,-114.1062167,-113.6890179,124.2853159,-124.5410604,113.6890105,175.7876492
4.30833333,-124.4549049,35.84014728,-32.61513515,-114.1004426,-113.6891841,124.2863766,-124.5388282,113.6891767,175.7891488
4.31294444,-124.4481776,35.77152489,-32.55156867,-114.0947507,-113.6893481,124.2874225,-124.5366271,113.6893408,175.7906278
4.31755556,-124.4414289,35.70307258,-32.48818188,-114.08914,-113.6895101,124.2884536,-124.5344569,113.6895027,175.7920865
4.32216667,-124.4346589,35.63479013,-32.42497413,-114.0836092,-113.6896699,124.2894703,-124.532317,113.6896625,175.793525
4.32677778,-124.4278683,35.56667735,-32.36194479,-114.0781572,-113.6898277,124.2904727,-124.5302071,113.6898203,175.7949436
4.33138889,-124.4210579,35.49873404,-32.29909319,-114.0727829,-113.6899835,124.291461,-124.5281266,113.6899761,175.7963426
4.336,-124.4142284,35.43095997,-32.23641869,-114.0674852,-113.6901372,124.2924354,-124.5260753,113.6901299,175.7977222
4.34061111,-124.4073805,35.36335494,-32.17392065,-114.062263,-113.690289,124.2933962,-124.5240526,113.6902817,175.7990827
4.34522222,-124.4005151,35.29591871,-32.11159844,-114.057115,-113.6904388,124.2943435,-124.5220582,113.6904315,175.8004243
4.34983333,-124.3936328,35.22865105,-32.04945142,-114.0520401,-113.6905867,124.2952776,-124.5200917,113.6905794,175.8017473
4.35444444,-124.3867343,35.16155175,-31.98747895,-114.0470373,-113.6907327,124.2961986,-124.5181525,113.6907254,175.8030518
4.35905556,-124.3798203,35.09462055,-31.9256804,-114.0421054,-113.6908768,124.2971067,-124.5162404,113.6908696,175.8043383
4.36366667,-124.3728911,35.02785721,-31.86405515,-114.0372431,-113.6910191,124.2980023,-124.5143548,113.6910119,175.8056068
4.36827778,-124.3659469,34.96126148,-31.80260257,-114.0324495,-113.6911596,124.2988853,-124.5124953,113.6911524,175.8068577
4.37288889,-124.358988,34.89483312,-31.74132203,-114.0277234,-113.6912983,124.2997562,-124.5106616,113.6912911,175.8080912
4.3775,-124.3520145,34.82857187,-31.68021293,-114.0230636,-113.6914352,124.300615,-124.5088532,113.6914281,175.8093076
4.38211111,-124.3450268,34.76247746,-31.61927464,-114.018469,-113.6915704,124.3014621,-124.5070697,113.6915633,175.810507
4.38672222,-124.3380251,34.69654963,-31.55850654,-114.0139385,-113.6917039,124.3022975,-124.5053106,113.6916968,175.8116898
4.39133333,-124.3310095,34.63078811,-31.49790803,-114.0094709,-113.6918357,124.3031215,-124.5035756,113.6918286,175.8128562
4.39594444,-124.3239803,34.56519262,-31.4374785,-114.005065,-113.6919658,124.3039343,-124.5018642,113.6919588,175.8140065
4.40055556,-124.3169377,34.49976289,-31.37721734,-114.0007199,-113.6920944,124.304736,-124.500176,113.6920874,175.8151408
4.40516667,-124.3098821,34.43449863,-31.31712395,-113.9964343,-113.6922213,124.305527,-124.4985107,113.6922143,175.8162595
4.40977778,-124.3028137,34.36939957,-31.25719772,-113.9922077,-113.6923466,124.3063073,-124.4968679,113.6923397,175.8173627
4.41438889,-124.2957329,34.3044654,-31.19743806,-113.9880394,-113.6924704,124.307077,-124.4952474,113.6924635,175.8184506
4.419,-124.28864,34.23969584,-31.13784436,-113.9839289,-113.6925926,124.3078362,-124.4936491,113.6925858,175.8195234
4.42361111,-124.2815352,34.17509059,-31.07841605,-113.9798753,-113.6927133,124.3085851,-124.4920726,113.6927065,175.8205813
4.42822222,-124.274419,34.11064935,-31.01915253,-113.9758782,-113.6928325,124.3093237,-124.4905178,113.6928258,175.8216245
4.43283333,-124.2672915,34.04637182,-30.9600532,-113.9719369,-113.6929502,124.3100522,-124.4889843,113.6929435,175.8226531
4.43744444,-124.2601531,33.98225768,-30.90111748,-113.9680508,-113.6930664,124.3107706,-124.487472,113.6930597,175.8236674
4.44205556,-124.253004,33.91830663,-30.84234479,-113.9642192,-113.6931811,124.3114792,-124.4859807,113.6931745,175.8246675
4.44666667,-124.2458446,33.85451836,-30.78373456,-113.9604416,-113.6932943,124.312178,-124.48451,113.6932877,175.8256536
4.45127778,-124.238675,33.79089254,-30.72528619,-113.9567172,-113.6934061,124.312867,-124.4830598,113.6933996,175.8266259
4.45588889,-124.2314955,33.72742886,-30.66699911,-113.9530455,-113.6935165,124.3135465,-124.4816299,113.69351,175.8275846
4.4605,-124.2243063,33.664127,-30.60887276,-113.9494258,-113.6936255,124.3142165,-124.4802199,113.6936191,175.8285299
4.46511111,-124.2171077,33.60098663,-30.55090656,-113.9458575,-113.6937331,124.3148772,-124.4788297,113.6937267,175.829462
4.46972222,-124.2098999,33.53800742,-30.49309994,-113.94234,-113.6938393,124.3155287,-124.477459,113.693833,175.830381
4.47433333,-124.202683,33.47518904,-30.43545233,-113.9388726,-113.6939441,124.316171,-124.4761076,113.6939379,175.8312872
4.47894444,-124.1954575,33.41253115,-30.37796317,-113.9354547,-113.6940476,124.3168043,-124.4747753,113.6940414,175.8321807
4.48355556,-124.1882233,33.35003343,-30.32063191,-113.9320858,-113.6941498,124.3174287,-124.4734618,113.6941437,175.8330617
4.48816667,-124.1809809,33.28769552,-30.26345797,-113.928765,-113.6942506,124.3180443,-124.4721669,113.6942446,175.8339304
4.49277778,-124.1737304,33.2255171,-30.20644082,-113.9254919,-113.6943501,124.3186512,-124.4708903,113.6943442,175.834787
4.49738889,-124.166472,33.16349781,-30.14957988,-113.9222658,-113.6944484,124.3192495,-124.4696319,113.6944425,175.8356316
4.502,-124.1592059,33.10163732,-30.09287461,-113.919086,-113.6945454,124.3198394,-124.4683914,113.6945396,175.8364645
4.50661111,-124.1519324,33.03993526,-30.03632446,-113.915952,-113.6946411,124.320421,-124.4671685,113.6946354,175.8372859
4.51122222,-124.1446516,32.9783913,-29.97992888,-113.9128631,-113.6947357,124.3209943,-124.465963,113.69473,175.8380958
4.51583333,-124.1373638,32.91700507,-29.92368733,-113.9098187,-113.6948289,124.3215595,-124.4647748,113.6948234,175.8388944
4.52044444,-124.1300691,32.85577623,-29.86759927,-113.9068181,-113.694921,124.3221167,-124.4636035,113.6949156,175.8396819
4.52505556,-124.1227677,32.79470442,-29.81166415,-113.9038608,-113.6950119,124.322666,-124.4624489,113.6950065,175.8404583
4.52966667,-124.1154599,32.73378927,-29.75588143,-113.900946,-113.6951016,124.3232075,-124.4613107,113.6950963,175.8412239
4.53427778,-124.1081458,32.67303044,-29.70025059,-113.8980732,-113.6951902,124.3237413,-124.4601889,113.695185,175.8419787
4.53888889,-124.1008255,32.61242754,-29.64477109,-113.8952417,-113.6952776,124.3242676,-124.459083,113.6952725,175.8427229
4.5435,-124.0934994,32.55198024,-29.58944239,-113.8924509,-113.6953639,124.3247864,-124.457993,113.6953589,175.8434566
4.54811111,-124.0861674,32.49168814,-29.53426398,-113.8897003,-113.6954491,124.3252979,-124.4569185,113.6954442,175.84418
4.55272222,-124.0788299,32.4315509,-29.47923531,-113.886989,-113.6955331,124.3258022,-124.4558593,113.6955284,175.8448932
4.55733333,-124.071487,32.37156814,-29.42435587,-113.8843166,-113.6956161,124.3262993,-124.4548152,113.6956115,175.8455963
4.56194444,-124.0641388,32.31173948,-29.36962514,-113.8816823,-113.6956981,124.3267895,-124.4537859,113.6956936,175.8462896
4.56655556,-124.0567856,32.25206457,-29.31504259,-113.8790856,-113.695779,124.3272728,-124.4527713,113.6957746,175.846973
4.57116667,-124.0494274,32.19254301,-29.26060771,-113.8765259,-113.6958588,124.3277493,-124.451771,113.6958546,175.8476468
4.57577778,-124.0420644,32.13317445,-29.20631998,-113.8740024,-113.6959377,124.3282191,-124.4507849,113.6959336,175.8483111
4.58038889,-124.0346968,32.0739585,-29.15217889,-113.8715147,-113.6960155,124.3286823,-124.4498127,113.6960116,175.848966
4.585,-124.0273248,32.01489479,-29.09818392,-113.8690619,-113.6960924,124.3291392,-124.4488541,113.6960886,175.8496116
4.58961111,-124.0199485,31.95598293,-29.04433458,-113.8666436,-113.6961682,124.3295897,-124.4479091,113.6961647,175.8502482
4.59422222,-124.0125679,31.89722256,-28.99063034,-113.864259,-113.6962432,124.3300339,-124.4469772,113.6962398,175.8508758
4.59883333,-124.0051834,31.83861328,-28.93707071,-113.8619077,-113.6963172,124.3304721,-124.4460583,113.6963139,175.8514946
4.60344444,-123.997795,31.78015471,-28.88365518,-113.8595888,-113.6963902,124.3309043,-124.4451521,113.6963872,175.8521047
4.60805556,-123.9904028,31.72184648,-28.83038326,-113.8573021,-113.6964624,124.3313305,-124.4442586,113.6964595,175.8527063
4.61266667,-123.983007,31.66368819,-28.77725444,-113.8550471,-113.6965337,124.3317509,-124.4433774,113.6965309,175.8532993
4.61727778,-123.9756078,31.60567947,-28.72426823,-113.8528236,-113.696604,124.3321655,-124.4425087,113.6966015,175.853884
4.62188889,-123.9682052,31.54781993,-28.67142413,-113.8506312,-113.6966735,124.3325744,-124.4416521,113.6966712,175.8544605
4.6265,-123.9607994,31.49010918,-28.61872165,-113.8484695,-113.6967421,124.3329776,-124.4408076,113.69674,175.8550288
4.63111111,-123.9533904,31.43254683,-28.5661603,-113.8463382,-113.6968098,124.3333752,-124.439975,113.6968079,175.855589
4.63572222,-123.9459785,31.3751325,-28.5137396,-113.8442371,-113.6968767,124.3337672,-124.4391542,113.696875,175.8561412
4.64033333,-123.9385638,31.3178658,-28.46145905,-113.8421656,-113.6969427,124.3341537,-124.4383452,113.6969412,175.8566857
4.64494444,-123.9311463,31.26074633,-28.40931817,-113.8401236,-113.6970079,124.3345348,-124.4375476,113.6970066,175.8572223
4.64955556,-123.9237262,31.20377372,-28.35731649,-113.8381106,-113.6970722,124.3349105,-124.4367615,113.6970711,175.8577513
4.65416667,-123.9163037,31.14694756,-28.30545351,-113.8361263,-113.6971357,124.3352809,-124.4359867,113.6971349,175.8582728
4.65877778,-123.9088787,31.09026747,-28.25372876,-113.8341704,-113.6971984,124.335646,-124.4352231,113.6971978,175.8587868
4.66338889,-123.9014514,31.03373305,-28.20214178,-113.8322425,-113.6972603,124.336006,-124.4344705,113.6972599,175.8592935
4.668,-123.894022,30.97734391,-28.15069207,-113.8303424,-113.6973214,124.3363608,-124.4337288,113.6973212,175.859793
4.67261111,-123.8865905,30.92109967,-28.09937917,-113.8284696,-113.6973817,124.3367106,-124.4329978,113.6973817,175.8602853
4.67722222,-123.879157,30.86499992,-28.04820261,-113.8266238,-113.6974412,124.3370554,-124.4322776,113.6974415,175.8607706
4.68183333,-123.8717216,30.80904427,-27.99716192,-113.8248047,-113.6975,124.3373952,-124.4315678,113.6975004,175.8612489
4.68644444,-123.8642845,30.75323234,-27.94625664,-113.8230119,-113.697558,124.3377301,-124.4308685,113.6975586,175.8617205
4.69105556,-123.8568457,30.69756372,-27.89548629,-113.8212452,-113.6976152,124.3380602,-124.4301794,113.6976161,175.8621853
4.69566667,-123.8494054,30.64203802,-27.84485042,-113.8195041,-113.6976716,124.3383855,-124.4295004,113.6976727,175.8626435
4.70027778,-123.8419635,30.58665485,-27.79434857,-113.8177883,-113.6977274,124.3387062,-124.4288314,113.6977287,175.8630951
4.70488889,-123.8345203,30.53141382,-27.74398028,-113.8160975,-113.6977824,124.3390222,-124.4281723,113.6977839,175.8635404
4.7095,-123.8270758,30.47631452,-27.69374509,-113.8144313,-113.6978366,124.3393336,-124.427523,113.6978384,175.8639793
4.71411111,-123.81963,30.42135656,-27.64364255,-113.8127895,-113.6978902,124.3396405,-124.4268833,113.6978922,175.8644119
4.71872222,-123.8121831,30.36653955,-27.5936722,-113.8111716,-113.6979431,124.3399429,-124.426253,113.6979453,175.8648384
4.72333333,-123.8047352,30.3118631,-27.54383359,-113.8095773,-113.6979952,124.3402409,-124.4256321,113.6979976,175.8652588
4.72794444,-123.7972863,30.2573268,-27.49412628,-113.8080064,-113.6980467,124.3405346,-124.4250205,113.6980493,175.8656731
4.73255556,-123.7898365,30.20293026,-27.44454981,-113.8064583,-113.6980975,124.340824,-124.4244179,113.6981003,175.8660815
4.73716667,-123.7823859,30.1486731,-27.39510374,-113.8049329,-113.6981476,124.3411093,-124.4238243,113.6981506,175.8664839
4.74177778,-123.7749346,30.0945549,-27.34578763,-113.8034298,-113.6981971,124.3413903,-124.4232396,113.6982003,175.8668806
4.74638889,-123.7674827,30.04057528,-27.29660104,-113.8019485,-113.6982459,124.3416673,-124.4226635,113.6982493,175.8672716
4.751,-123.7600301,29.98673385,-27.24754351,-113.8004889,-113.698294,124.3419402,-124.4220961,113.6982976,175.8676569
4.75561111,-123.7525771,29.9330302,-27.19861463,-113.7990505,-113.6983416,124.3422091,-124.4215371,113.6983453,175.8680367
4.76022222,-123.7451236,29.87946395,-27.14981394,-113.797633,-113.6983885,124.3424742,-124.4209864,113.6983924,175.8684109
4.76483333,-123.7376697,29.82603469,-27.10114102,-113.7962361,-113.6984347,124.3427353,-124.4204439,113.6984389,175.8687798
4.76944444,-123.7302156,29.77274204,-27.05259543,-113.7948594,-113.6984804,124.3429927,-124.4199095,113.6984847,175.8691433
4.77405556,-123.7227612,29.7195856,-27.00417675,-113.7935026,-113.6985255,124.3432464,-124.419383,113.6985299,175.8695015
4.77866667,-123.7153067,29.66656498,-26.95588453,-113.7921653,-113.6985699,124.3434964,-124.4188643,113.6985745,175.8698546
4.78327778,-123.707852,29.61367978,-26.90771836,-113.7908473,-113.6986138,124.3437428,-124.4183533,113.6986186,175.8702026
4.78788889,-123.7003973,29.5609296,-26.8596778,-113.7895481,-113.6986571,124.3439856,-124.4178499,113.698662,175.8705455
4.7925,-123.6929427,29.50831407,-26.81176244,-113.7882674,-113.6986999,124.344225,-124.4173539,113.6987049,175.8708835
4.79711111,-123.6854881,29.45583278,-26.76397185,-113.787005,-113.698742,124.3444609,-124.4168651,113.6987472,175.8712166
4.80172222,-123.6780336,29.40348534,-26.71630562,-113.7857604,-113.6987837,124.3446935,-124.4163835,113.698789,175.8715449
4.80633333,-123.6705794,29.35127137,-26.66876331,-113.7845333,-113.6988248,124.3449228,-124.415909,113.6988302,175.8718684
4.81094444,-123.6631253,29.29919046,-26.62134452,-113.7833237,-113.6988653,124.3451487,-124.4154415,113.6988708,175.8721873
4.81555556,-123.6556716,29.24724223,-26.57404883,-113.7821311,-113.6989053,124.3453715,-124.4149808,113.698911,175.8725016
4.82016667,-123.6482183,29.19542629,-26.52687582,-113.7809555,-113.6989449,124.3455911,-124.4145269,113.6989505,175.8728114
4.82477778,-123.6407654,29.14374224,-26.47982508,-113.7797967,-113.6989838,124.3458075,-124.4140798,113.6989896,175.8731166
4.82938889,-123.6333129,29.09218971,-26.43289621,-113.7786544,-113.6990223,124.3460208,-124.4136393,113.6990282,175.8734174
4.834,-123.6258609,29.04076829,-26.3860888,-113.7775284,-113.6990603,124.346231,-124.4132054,113.6990662,175.8737139
4.83861111,-123.6184095,28.9894776,-26.33940242,-113.7764185,-113.6990978,124.3464382,-124.4127779,113.6991038,175.874006
4.84322222,-123.6109587,28.93831725,-26.29283669,-113.7753245,-113.6991348,124.3466424,-124.4123568,113.6991408,175.8742938
4.84783333,-123.6035085,28.88728686,-26.2463912,-113.7742462,-113.6991713,124.3468436,-124.4119421,113.6991774,175.8745775
