r,1,2,3,4,5,
0.98737874,2.59E+04,1.55E+05,1.72E+05,1.75E+05,2.08E+05,
0.98779378,2.59E+04,1.54E+05,1.72E+05,1.75E+05,2.08E+05,
0.98820882,2.58E+04,1.54E+05,1.72E+05,1.75E+05,2.08E+05,
0.98862386,2.57E+04,1.54E+05,1.72E+05,1.75E+05,2.08E+05,
0.9890389,2.56E+04,1.54E+05,1.72E+05,1.75E+05,2.08E+05,
0.98945395,2.55E+04,1.54E+05,1.72E+05,1.75E+05,2.08E+05,
0.98986899,2.54E+04,1.54E+05,1.72E+05,1.74E+05,2.08E+05,
0.99028403,2.54E+04,1.54E+05,1.72E+05,1.74E+05,2.08E+05,
0.99069907,2.53E+04,1.54E+05,1.72E+05,1.74E+05,2.08E+05,
0.99111411,2.52E+04,1.54E+05,1.72E+05,1.74E+05,2.07E+05,
0.99152915,2.51E+04,1.54E+05,1.71E+05,1.74E+05,2.07E+05,
0.99194419,2.51E+04,1.54E+05,1.71E+05,1.74E+05,2.07E+05,
0.99235924,2.50E+04,1.54E+05,1.71E+05,1.74E+05,2.07E+05,
0.99277428,2.49E+04,1.53E+05,1.71E+05,1.74E+05,2.07E+05,
0.99318932,2.48E+04,1.53E+05,1.71E+05,1.74E+05,2.07E+05,
0.99360436,2.47E+04,1.53E+05,1.71E+05,1.74E+05,2.07E+05,
0.9940194,2.47E+04,1.53E+05,1.71E+05,1.74E+05,2.07E+05,
0.99443444,2.46E+04,1.53E+05,1.71E+05,1.73E+05,2.07E+05,
0.99484948,2.45E+04,1.53E+05,1.71E+05,1.73E+05,2.07E+05,
0.99526453,2.44E+04,1.53E+05,1.71E+05,1.73E+05,2.07E+05,
0.99567957,2.43E+04,1.53E+05,1.71E+05,1.73E+05,2.07E+05,
0.99609461,2.43E+04,1.53E+05,1.71E+05,1.73E+05,2.06E+05,
0.99650965,2.42E+04,1.53E+05,1.70E+05,1.73E+05,2.06E+05,
0.99692469,2.41E+04,1.53E+05,1.70E+05,1.73E+05,2.06E+05,
0.99733973,2.40E+04,1.53E+05,1.70E+05,1.73E+05,2.06E+05,
0.99775478,2.40E+04,1.52E+05,1.70E+05,1.73E+05,2.06E+05,
0.99816982,2.39E+04,1.52E+05,1.70E+05,1.73E+05,2.06E+05,
0.99858486,2.38E+04,1.52E+05,1.70E+05,1.73E+05,2.06E+05,
0.9989999,2.37E+04,1.52E+05,1.70E+05,1.73E+05,2.06E+05,
0.99941494,2.37E+04,1.52E+05,1.70E+05,1.72E+05,2.06E+05,
0.99982998,2.36E+04,1.52E+05,1.70E+05,1.72E+05,2.06E+05,
1.00024502,2.35E+04,1.52E+05,1.70E+05,1.72E+05,2.06E+05,
1.00066007,2.34E+04,1.52E+05,1.70E+05,1.72E+05,2.06E+05,
1.00107511,2.34E+04,1.52E+05,1.70E+05,1.72E+05,2.05E+05,
1.00149015,2.33E+04,1.52E+05,1.69E+05,1.72E+05,2.05E+05,
1.00190519,2.32E+04,1.52E+05,1.69E+05,1.72E+05,2.05E+05,
1.00232023,2.31E+04,1.52E+05,1.69E+05,1.72E+05,2.05E+05,
1.00273527,2.31E+04,1.51E+05,1.69E+05,1.72E+05,2.05E+05,
1.00315032,2.30E+04,1.51E+05,1.69E+05,1.72E+05,2.05E+05,
1.00356536,2.29E+04,1.51E+05,1.69E+05,1.72E+05,2.05E+05,
1.0039804,2.28E+04,1.51E+05,1.69E+05,1.72E+05,2.05E+05,
1.00439544,2.28E+04,1.51E+05,1.69E+05,1.71E+05,2.05E+05,
1.00481048,2.27E+04,1.51E+05,1.69E+05,1.71E+05,2.05E+05,
1.00522552,2.26E+04,1.51E+05,1.69E+05,1.71E+05,2.05E+05,
1.00564056,2.25E+04,1.51E+05,1.69E+05,1.71E+05,2.05E+05,
1.00605561,2.25E+04,1.51E+05,1.69E+05,1.71E+05,2.04E+05,
1.00647065,2.24E+04,1.51E+05,1.69E+05,1.71E+05,2.04E+05,
1.00688569,2.23E+04,1.51E+05,1.68E+05,1.71E+05,2.04E+05,
1.00730073,2.22E+04,1.51E+05,1.68E+05,1.71E+05,2.04E+05,
1.00771577,2.22E+04,1.50E+05,1.68E+05,1.71E+05,2.04E+05,
1.00813081,2.21E+04,1.50E+05,1.68E+05,1.71E+05,2.04E+05,
1.00854585,2.20E+04,1.50E+05,1.68E+05,1.71E+05,2.04E+05,
1.0089609,2.19E+04,1.50E+05,1.68E+05,1.71E+05,2.04E+05,
1.00937594,2.19E+04,1.50E+05,1.68E+05,1.71E+05,2.04E+05,
1.00979098,2.18E+04,1.50E+05,1.68E+05,1.70E+05,2.04E+05,
1.01020602,2.17E+04,1.50E+05,1.68E+05,1.70E+05,2.04E+05,
1.01062106,2.17E+04,1.50E+05,1.68E+05,1.70E+05,2.04E+05,
1.0110361,2.16E+04,1.50E+05,1.68E+05,1.70E+05,2.03E+05,
1.01145115,2.15E+04,1.50E+05,1.68E+05,1.70E+05,2.03E+05,
1.01186619,2.14E+04,1.50E+05,1.67E+05,1.70E+05,2.03E+05,
1.01228123,2.14E+04,1.50E+05,1.67E+05,1.70E+05,2.03E+05,
1.01269627,2.13E+04,1.49E+05,1.67E+05,1.70E+05,2.03E+05,
1.01311131,2.12E+04,1.49E+05,1.67E+05,1.70E+05,2.03E+05,
1.01352635,2.12E+04,1.49E+05,1.67E+05,1.70E+05,2.03E+05,
1.01394139,2.11E+04,1.49E+05,1.67E+05,1.70E+05,2.03E+05,
1.01435644,2.10E+04,1.49E+05,1.67E+05,1.70E+05,2.03E+05,
1.01477148,2.09E+04,1.49E+05,1.67E+05,1.69E+05,2.03E+05,
1.01518652,2.09E+04,1.49E+05,1.67E+05,1.69E+05,2.03E+05,
1.01560156,2.08E+04,1.49E+05,1.67E+05,1.69E+05,2.03E+05,
1.0160166,2.07E+04,1.49E+05,1.67E+05,1.69E+05,2.03E+05,
1.01643164,2.07E+04,1.49E+05,1.67E+05,1.69E+05,2.02E+05,
1.01684668,2.06E+04,1.49E+05,1.67E+05,1.69E+05,2.02E+05,
1.01726173,2.05E+04,1.49E+05,1.66E+05,1.69E+05,2.02E+05,
1.01767677,2.05E+04,1.49E+05,1.66E+05,1.69E+05,2.02E+05,
1.01809181,2.04E+04,1.48E+05,1.66E+05,1.69E+05,2.02E+05,
1.01850685,2.03E+04,1.48E+05,1.66E+05,1.69E+05,2.02E+05,
1.01892189,2.03E+04,1.48E+05,1.66E+05,1.69E+05,2.02E+05,
1.01933693,2.02E+04,1.48E+05,1.66E+05,1.69E+05,2.02E+05,
1.01975198,2.01E+04,1.48E+05,1.66E+05,1.69E+05,2.02E+05,
1.02016702,2.00E+04,1.48E+05,1.66E+05,1.68E+05,2.02E+05,
1.02058206,2.00E+04,1.48E+05,1.66E+05,1.68E+05,2.02E+05,
1.0209971,1.99E+04,1.48E+05,1.66E+05,1.68E+05,2.02E+05,
1.02141214,1.98E+04,1.48E+05,1.66E+05,1.68E+05,2.01E+05,
1.02182718,1.98E+04,1.48E+05,1.66E+05,1.68E+05,2.01E+05,
1.02224222,1.97E+04,1.48E+05,1.66E+05,1.68E+05,2.01E+05,
1.02265727,1.96E+04,1.48E+05,1.65E+05,1.68E+05,2.01E+05,
1.02307231,1.96E+04,1.48E+05,1.65E+05,1.68E+05,2.01E+05,
1.02348735,1.95E+04,1.47E+05,1.65E+05,1.68E+05,2.01E+05,
1.02390239,1.94E+04,1.47E+05,1.65E+05,1.68E+05,2.01E+05,
1.02431743,1.94E+04,1.47E+05,1.65E+05,1.68E+05,2.01E+05,
1.02473247,1.93E+04,1.47E+05,1.65E+05,1.68E+05,2.01E+05,
1.02514751,1.92E+04,1.47E+05,1.65E+05,1.68E+05,2.01E+05,
1.02556256,1.92E+04,1.47E+05,1.65E+05,1.67E+05,2.01E+05,
1.0259776,1.91E+04,1.47E+05,1.65E+05,1.67E+05,2.01E+05,
1.02639264,1.90E+04,1.47E+05,1.65E+05,1.67E+05,2.01E+05,
1.02680768,1.90E+04,1.47E+05,1.65E+05,1.67E+05,2.00E+05,
1.02722272,1.89E+04,1.47E+05,1.65E+05,1.67E+05,2.00E+05,
1.02763776,1.88E+04,1.47E+05,1.65E+05,1.67E+05,2.00E+05,
1.02805281,1.88E+04,1.47E+05,1.65E+05,1.67E+05,2.00E+05,
1.02846785,1.87E+04,1.47E+05,1.64E+05,1.67E+05,2.00E+05,
1.02888289,1.86E+04,1.46E+05,1.64E+05,1.67E+05,2.00E+05,
1.02929793,1.86E+04,1.46E+05,1.64E+05,1.67E+05,2.00E+05,
1.02971297,1.85E+04,1.46E+05,1.64E+05,1.67E+05,2.00E+05,
1.03012801,1.85E+04,1.46E+05,1.64E+05,1.67E+05,2.00E+05,
1.03054305,1.84E+04,1.46E+05,1.64E+05,1.67E+05,2.00E+05,
1.0309581,1.83E+04,1.46E+05,1.64E+05,1.66E+05,2.00E+05,
1.03137314,1.83E+04,1.46E+05,1.64E+05,1.66E+05,2.00E+05,
1.03178818,1.82E+04,1.46E+05,1.64E+05,1.66E+05,2.00E+05,
1.03220322,1.81E+04,1.46E+05,1.64E+05,1.66E+05,1.99E+05,
1.03261826,1.81E+04,1.46E+05,1.64E+05,1.66E+05,1.99E+05,
1.0330333,1.80E+04,1.46E+05,1.64E+05,1.66E+05,1.99E+05,
1.03344834,1.79E+04,1.46E+05,1.64E+05,1.66E+05,1.99E+05,
1.03386339,1.79E+04,1.46E+05,1.63E+05,1.66E+05,1.99E+05,
1.03427843,1.78E+04,1.46E+05,1.63E+05,1.66E+05,1.99E+05,
1.03469347,1.78E+04,1.45E+05,1.63E+05,1.66E+05,1.99E+05,
1.03510851,1.77E+04,1.45E+05,1.63E+05,1.66E+05,1.99E+05,
1.03552355,1.76E+04,1.45E+05,1.63E+05,1.66E+05,1.99E+05,
1.03593859,1.76E+04,1.45E+05,1.63E+05,1.66E+05,1.99E+05,
1.03635364,1.75E+04,1.45E+05,1.63E+05,1.66E+05,1.99E+05,
1.03676868,1.74E+04,1.45E+05,1.63E+05,1.65E+05,1.99E+05,
1.03718372,1.74E+04,1.45E+05,1.63E+05,1.65E+05,1.99E+05,
1.03759876,1.73E+04,1.45E+05,1.63E+05,1.65E+05,1.98E+05,
1.0380138,1.73E+04,1.45E+05,1.63E+05,1.65E+05,1.98E+05,
1.03842884,1.72E+04,1.45E+05,1.63E+05,1.65E+05,1.98E+05,
1.03884388,1.71E+04,1.45E+05,1.63E+05,1.65E+05,1.98E+05,
1.03925893,1.71E+04,1.45E+05,1.63E+05,1.65E+05,1.98E+05,
1.03967397,1.70E+04,1.45E+05,1.63E+05,1.65E+05,1.98E+05,
1.04008901,1.69E+04,1.45E+05,1.62E+05,1.65E+05,1.98E+05,
1.04050405,1.69E+04,1.44E+05,1.62E+05,1.65E+05,1.98E+05,
1.04091909,1.68E+04,1.44E+05,1.62E+05,1.65E+05,1.98E+05,
1.04133413,1.68E+04,1.44E+05,1.62E+05,1.65E+05,1.98E+05,
1.04174917,1.67E+04,1.44E+05,1.62E+05,1.65E+05,1.98E+05,
1.04216422,1.66E+04,1.44E+05,1.62E+05,1.65E+05,1.98E+05,
1.04257926,1.66E+04,1.44E+05,1.62E+05,1.64E+05,1.98E+05,
1.0429943,1.65E+04,1.44E+05,1.62E+05,1.64E+05,1.97E+05,
1.04340934,1.65E+04,1.44E+05,1.62E+05,1.64E+05,1.97E+05,
1.04382438,1.64E+04,1.44E+05,1.62E+05,1.64E+05,1.97E+05,
1.04423942,1.63E+04,1.44E+05,1.62E+05,1.64E+05,1.97E+05,
1.04465447,1.63E+04,1.44E+05,1.62E+05,1.64E+05,1.97E+05,
1.04506951,1.62E+04,1.44E+05,1.62E+05,1.64E+05,1.97E+05,
1.04548455,1.62E+04,1.44E+05,1.62E+05,1.64E+05,1.97E+05,
1.04589959,1.61E+04,1.44E+05,1.61E+05,1.64E+05,1.97E+05,
1.04631463,1.60E+04,1.43E+05,1.61E+05,1.64E+05,1.97E+05,
1.04672967,1.60E+04,1.43E+05,1.61E+05,1.64E+05,1.97E+05,
1.04714471,1.59E+04,1.43E+05,1.61E+05,1.64E+05,1.97E+05,
1.04755976,1.59E+04,1.43E+05,1.61E+05,1.64E+05,1.97E+05,
1.0479748,1.58E+04,1.43E+05,1.61E+05,1.64E+05,1.97E+05,
1.04838984,1.58E+04,1.43E+05,1.61E+05,1.64E+05,1.96E+05,
1.04880488,1.57E+04,1.43E+05,1.61E+05,1.63E+05,1.96E+05,
1.04921992,1.56E+04,1.43E+05,1.61E+05,1.63E+05,1.96E+05,
1.04963496,1.56E+04,1.43E+05,1.61E+05,1.63E+05,1.96E+05,
1.05005001,1.55E+04,1.43E+05,1.61E+05,1.63E+05,1.96E+05,
1.05046505,1.55E+04,1.43E+05,1.61E+05,1.63E+05,1.96E+05,
1.05088009,1.54E+04,1.43E+05,1.61E+05,1.63E+05,1.96E+05,
1.05129513,1.54E+04,1.43E+05,1.61E+05,1.63E+05,1.96E+05,
1.05171017,1.53E+04,1.43E+05,1.61E+05,1.63E+05,1.96E+05,
1.05212521,1.52E+04,1.43E+05,1.61E+05,1.63E+05,1.96E+05,
1.05254025,1.52E+04,1.43E+05,1.60E+05,1.63E+05,1.96E+05,
1.0529553,1.51E+04,1.42E+05,1.60E+05,1.63E+05,1.96E+05,
1.05337034,1.51E+04,1.42E+05,1.60E+05,1.63E+05,1.96E+05,
1.05378538,1.50E+04,1.42E+05,1.60E+05,1.63E+05,1.96E+05,
1.05420042,1.50E+04,1.42E+05,1.60E+05,1.63E+05,1.95E+05,
1.05461546,1.49E+04,1.42E+05,1.60E+05,1.63E+05,1.95E+05,
1.0550305,1.48E+04,1.42E+05,1.60E+05,1.62E+05,1.95E+05,
1.05544554,1.48E+04,1.42E+05,1.60E+05,1.62E+05,1.95E+05,
1.05586059,1.47E+04,1.42E+05,1.60E+05,1.62E+05,1.95E+05,
1.05627563,1.47E+04,1.42E+05,1.60E+05,1.62E+05,1.95E+05,
1.05669067,1.46E+04,1.42E+05,1.60E+05,1.62E+05,1.95E+05,
1.05710571,1.46E+04,1.42E+05,1.60E+05,1.62E+05,1.95E+05,
1.05752075,1.45E+04,1.42E+05,1.60E+05,1.62E+05,1.95E+05,
1.05793579,1.45E+04,1.42E+05,1.60E+05,1.62E+05,1.95E+05,
1.05835084,1.44E+04,1.42E+05,1.60E+05,1.62E+05,1.95E+05,
1.05876588,1.43E+04,1.42E+05,1.59E+05,1.62E+05,1.95E+05,
1.05918092,1.43E+04,1.41E+05,1.59E+05,1.62E+05,1.95E+05,
1.05959596,1.42E+04,1.41E+05,1.59E+05,1.62E+05,1.94E+05,
1.060011,1.42E+04,1.41E+05,1.59E+05,1.62E+05,1.94E+05,
1.06042604,1.41E+04,1.41E+05,1.59E+05,1.62E+05,1.94E+05,
1.06084108,1.41E+04,1.41E+05,1.59E+05,1.62E+05,1.94E+05,
1.06125613,1.40E+04,1.41E+05,1.59E+05,1.62E+05,1.94E+05,
1.06167117,1.40E+04,1.41E+05,1.59E+05,1.61E+05,1.94E+05,
1.06208621,1.39E+04,1.41E+05,1.59E+05,1.61E+05,1.94E+05,
1.06250125,1.39E+04,1.41E+05,1.59E+05,1.61E+05,1.94E+05,
1.06291629,1.38E+04,1.41E+05,1.59E+05,1.61E+05,1.94E+05,
1.06333133,1.38E+04,1.41E+05,1.59E+05,1.61E+05,1.94E+05,
1.06374637,1.37E+04,1.41E+05,1.59E+05,1.61E+05,1.94E+05,
1.06416142,1.36E+04,1.41E+05,1.59E+05,1.61E+05,1.94E+05,
1.06457646,1.36E+04,1.41E+05,1.59E+05,1.61E+05,1.94E+05,
1.0649915,1.35E+04,1.41E+05,1.59E+05,1.61E+05,1.94E+05,
1.06540654,1.35E+04,1.41E+05,1.59E+05,1.61E+05,1.93E+05,
1.06582158,1.34E+04,1.41E+05,1.58E+05,1.61E+05,1.93E+05,
1.06623662,1.34E+04,1.40E+05,1.58E+05,1.61E+05,1.93E+05,
1.06665167,1.33E+04,1.40E+05,1.58E+05,1.61E+05,1.93E+05,
1.06706671,1.33E+04,1.40E+05,1.58E+05,1.61E+05,1.93E+05,
1.06748175,1.32E+04,1.40E+05,1.58E+05,1.61E+05,1.93E+05,
1.06789679,1.32E+04,1.40E+05,1.58E+05,1.61E+05,1.93E+05,
1.06831183,1.31E+04,1.40E+05,1.58E+05,1.61E+05,1.93E+05,
1.06872687,1.31E+04,1.40E+05,1.58E+05,1.61E+05,1.93E+05,
1.06914191,1.30E+04,1.40E+05,1.58E+05,1.60E+05,1.93E+05,
1.06955696,1.30E+04,1.40E+05,1.58E+05,1.60E+05,1.93E+05,
1.069972,1.29E+04,1.40E+05,1.58E+05,1.60E+05,1.93E+05,
1.07038704,1.29E+04,1.40E+05,1.58E+05,1.60E+05,1.93E+05,
1.07080208,1.28E+04,1.40E+05,1.58E+05,1.60E+05,1.93E+05,
1.07121712,1.28E+04,1.40E+05,1.58E+05,1.60E+05,1.92E+05,
1.07163216,1.27E+04,1.40E+05,1.58E+05,1.60E+05,1.92E+05,
1.0720472,1.27E+04,1.40E+05,1.58E+05,1.60E+05,1.92E+05,
1.07246225,1.26E+04,1.40E+05,1.58E+05,1.60E+05,1.92E+05,
1.07287729,1.26E+04,1.40E+05,1.58E+05,1.60E+05,1.92E+05,
1.07329233,1.25E+04,1.40E+05,1.57E+05,1.60E+05,1.92E+05,
1.07370737,1.25E+04,1.39E+05,1.57E+05,1.60E+05,1.92E+05,
1.07412241,1.24E+04,1.39E+05,1.57E+05,1.60E+05,1.92E+05,
1.07453745,1.24E+04,1.39E+05,1.57E+05,1.60E+05,1.92E+05,
1.0749525,1.23E+04,1.39E+05,1.57E+05,1.60E+05,1.92E+05,
1.07536754,1.23E+04,1.39E+05,1.57E+05,1.60E+05,1.92E+05,
1.07578258,1.22E+04,1.39E+05,1.57E+05,1.60E+05,1.92E+05,
1.07619762,1.22E+04,1.39E+05,1.57E+05,1.60E+05,1.92E+05,
1.07661266,1.21E+04,1.39E+05,1.57E+05,1.59E+05,1.92E+05,
1.0770277,1.21E+04,1.39E+05,1.57E+05,1.59E+05,1.92E+05,
1.07744274,1.20E+04,1.39E+05,1.57E+05,1.59E+05,1.91E+05,
1.07785779,1.20E+04,1.39E+05,1.57E+05,1.59E+05,1.91E+05,
1.07827283,1.19E+04,1.39E+05,1.57E+05,1.59E+05,1.91E+05,
1.07868787,1.19E+04,1.39E+05,1.57E+05,1.59E+05,1.91E+05,
1.07910291,1.18E+04,1.39E+05,1.57E+05,1.59E+05,1.91E+05,
1.07951795,1.18E+04,1.39E+05,1.57E+05,1.59E+05,1.91E+05,
1.07993299,1.17E+04,1.39E+05,1.57E+05,1.59E+05,1.91E+05,
1.08034803,1.17E+04,1.39E+05,1.57E+05,1.59E+05,1.91E+05,
1.08076308,1.16E+04,1.39E+05,1.56E+05,1.59E+05,1.91E+05,
1.08117812,1.16E+04,1.39E+05,1.56E+05,1.59E+05,1.91E+05,
1.08159316,1.15E+04,1.38E+05,1.56E+05,1.59E+05,1.91E+05,
1.0820082,1.15E+04,1.38E+05,1.56E+05,1.59E+05,1.91E+05,
1.08242324,1.14E+04,1.38E+05,1.56E+05,1.59E+05,1.91E+05,
1.08283828,1.14E+04,1.38E+05,1.56E+05,1.59E+05,1.91E+05,
1.08325333,1.14E+04,1.38E+05,1.56E+05,1.59E+05,1.90E+05,
1.08366837,1.13E+04,1.38E+05,1.56E+05,1.59E+05,1.90E+05,
1.08408341,1.13E+04,1.38E+05,1.56E+05,1.59E+05,1.90E+05,
1.08449845,1.12E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08491349,1.12E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08532853,1.11E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08574357,1.11E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08615862,1.10E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08657366,1.10E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.0869887,1.09E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08740374,1.09E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08781878,1.08E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08823382,1.08E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08864886,1.08E+04,1.38E+05,1.56E+05,1.58E+05,1.90E+05,
1.08906391,1.07E+04,1.38E+05,1.55E+05,1.58E+05,1.90E+05,
1.08947895,1.07E+04,1.38E+05,1.55E+05,1.58E+05,1.89E+05,
1.08989399,1.06E+04,1.37E+05,1.55E+05,1.58E+05,1.89E+05,
1.09030903,1.06E+04,1.37E+05,1.55E+05,1.58E+05,1.89E+05,
1.09072407,1.05E+04,1.37E+05,1.55E+05,1.58E+05,1.89E+05,
1.09113911,1.05E+04,1.37E+05,1.55E+05,1.58E+05,1.89E+05,
1.09155416,1.04E+04,1.37E+05,1.55E+05,1.58E+05,1.89E+05,
1.0919692,1.04E+04,1.37E+05,1.55E+05,1.58E+05,1.89E+05,
1.09238424,1.04E+04,1.37E+05,1.55E+05,1.58E+05,1.89E+05,
1.09279928,1.03E+04,1.37E+05,1.55E+05,1.58E+05,1.89E+05,
1.09321432,1.03E+04,1.37E+05,1.55E+05,1.57E+05,1.89E+05,
1.09362936,1.02E+04,1.37E+05,1.55E+05,1.57E+05,1.89E+05,
1.0940444,1.02E+04,1.37E+05,1.55E+05,1.57E+05,1.89E+05,
1.09445945,1.01E+04,1.37E+05,1.55E+05,1.57E+05,1.89E+05,
1.09487449,1.01E+04,1.37E+05,1.55E+05,1.57E+05,1.89E+05,
1.09528953,1.00E+04,1.37E+05,1.55E+05,1.57E+05,1.89E+05,
1.09570457,1.00E+04,1.37E+05,1.55E+05,1.57E+05,1.88E+05,
1.09611961,9.96E+03,1.37E+05,1.55E+05,1.57E+05,1.88E+05,
1.09653465,9.92E+03,1.37E+05,1.55E+05,1.57E+05,1.88E+05,
1.09694969,9.87E+03,1.37E+05,1.55E+05,1.57E+05,1.88E+05,
1.09736474,9.83E+03,1.37E+05,1.55E+05,1.57E+05,1.88E+05,
1.09777978,9.79E+03,1.37E+05,1.54E+05,1.57E+05,1.88E+05,
1.09819482,9.75E+03,1.37E+05,1.54E+05,1.57E+05,1.88E+05,
1.09860986,9.70E+03,1.36E+05,1.54E+05,1.57E+05,1.88E+05,
1.0990249,9.66E+03,1.36E+05,1.54E+05,1.57E+05,1.88E+05,
1.09943994,9.62E+03,1.36E+05,1.54E+05,1.57E+05,1.88E+05,
1.09985499,9.58E+03,1.36E+05,1.54E+05,1.57E+05,1.88E+05,
1.10027003,9.54E+03,1.36E+05,1.54E+05,1.57E+05,1.88E+05,
1.10068507,9.49E+03,1.36E+05,1.54E+05,1.57E+05,1.88E+05,
1.10110011,9.45E+03,1.36E+05,1.54E+05,1.57E+05,1.88E+05,
1.10151515,9.41E+03,1.36E+05,1.54E+05,1.57E+05,1.88E+05,
1.10193019,9.37E+03,1.36E+05,1.54E+05,1.57E+05,1.87E+05,
1.10234523,9.33E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10276028,9.29E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10317532,9.25E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10359036,9.21E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.1040054,9.16E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10442044,9.12E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10483548,9.08E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10525053,9.04E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10566557,9.00E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10608061,8.96E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10649565,8.92E+03,1.36E+05,1.54E+05,1.56E+05,1.87E+05,
1.10691069,8.88E+03,1.36E+05,1.53E+05,1.56E+05,1.87E+05,
1.10732573,8.84E+03,1.36E+05,1.53E+05,1.56E+05,1.87E+05,
1.10774077,8.80E+03,1.36E+05,1.53E+05,1.56E+05,1.87E+05,
1.10815582,8.76E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.10857086,8.72E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.1089859,8.69E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.10940094,8.65E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.10981598,8.61E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.11023102,8.57E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.11064606,8.53E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.11106111,8.49E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.11147615,8.45E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.11189119,8.41E+03,1.35E+05,1.53E+05,1.56E+05,1.86E+05,
1.11230623,8.38E+03,1.35E+05,1.53E+05,1.55E+05,1.86E+05,
1.11272127,8.34E+03,1.35E+05,1.53E+05,1.55E+05,1.86E+05,
1.11313631,8.30E+03,1.35E+05,1.53E+05,1.55E+05,1.86E+05,
1.11355136,8.26E+03,1.35E+05,1.53E+05,1.55E+05,1.86E+05,
1.1139664,8.22E+03,1.35E+05,1.53E+05,1.55E+05,1.86E+05,
1.11438144,8.19E+03,1.35E+05,1.53E+05,1.55E+05,1.86E+05,
1.11479648,8.15E+03,1.35E+05,1.53E+05,1.55E+05,1.85E+05,
1.11521152,8.11E+03,1.35E+05,1.53E+05,1.55E+05,1.85E+05,
1.11562656,8.07E+03,1.35E+05,1.53E+05,1.55E+05,1.85E+05,
1.1160416,8.04E+03,1.35E+05,1.53E+05,1.55E+05,1.85E+05,
1.11645665,8.00E+03,1.35E+05,1.53E+05,1.55E+05,1.85E+05,
1.11687169,7.96E+03,1.35E+05,1.52E+05,1.55E+05,1.85E+05,
1.11728673,7.92E+03,1.35E+05,1.52E+05,1.55E+05,1.85E+05,
1.11770177,7.89E+03,1.35E+05,1.52E+05,1.55E+05,1.85E+05,
1.11811681,7.85E+03,1.35E+05,1.52E+05,1.55E+05,1.85E+05,
1.11853185,7.81E+03,1.34E+05,1.52E+05,1.55E+05,1.85E+05,
1.11894689,7.78E+03,1.34E+05,1.52E+05,1.55E+05,1.85E+05,
1.11936194,7.74E+03,1.34E+05,1.52E+05,1.55E+05,1.85E+05,
1.11977698,7.71E+03,1.34E+05,1.52E+05,1.55E+05,1.85E+05,
1.12019202,7.67E+03,1.34E+05,1.52E+05,1.55E+05,1.85E+05,
1.12060706,7.63E+03,1.34E+05,1.52E+05,1.55E+05,1.85E+05,
1.1210221,7.60E+03,1.34E+05,1.52E+05,1.55E+05,1.85E+05,
1.12143714,7.56E+03,1.34E+05,1.52E+05,1.55E+05,1.84E+05,
1.12185219,7.53E+03,1.34E+05,1.52E+05,1.55E+05,1.84E+05,
1.12226723,7.49E+03,1.34E+05,1.52E+05,1.55E+05,1.84E+05,
1.12268227,7.46E+03,1.34E+05,1.52E+05,1.54E+05,1.84E+05,
1.12309731,7.42E+03,1.34E+05,1.52E+05,1.54E+05,1.84E+05,
1.12351235,7.38E+03,1.34E+05,1.52E+05,1.54E+05,1.84E+05,
1.12392739,7.35E+03,1.34E+05,1.52E+05,1.54E+05,1.84E+05,
1.12434243,7.31E+03,1.34E+05,1.52E+05,1.54E+05,1.84E+05,
1.12475748,7.28E+03,1.34E+05,1.52E+05,1.54E+05,1.84E+05,
1.12517252,7.24E+03,1.34E+05,1.52E+05,1.54E+05,1.84E+05,
